carat,cut,color,clarity,depth,table,price,x
0.6418538861723948,4,16,3,62.5,57.0,8.08825472712243,6.16
0.5423242908253617,4,20,4,61.4,56.0,8.23217423638394,5.75
0.6471032420585384,2,20,2,62.2,57.0,8.32093496888341,6.19
0.412109650826833,4,21,2,61.5,55.0,7.271703706887368,5.16
0.9202827531436926,2,20,6,62.6,59.0,9.840441250818493,7.33
0.8109302162163288,4,16,3,62.6,54.0,8.53070154144103,6.94
0.37156355643248307,0,20,2,66.8,59.0,6.678342114654332,4.79
0.262364264467491,4,20,3,61.6,57.0,6.406879986069314,4.28
0.708035793053696,4,18,1,60.6,56.0,8.36264243156764,6.53
0.5306282510621704,2,19,1,63.3,57.0,7.503840746698951,5.61
0.3001045924503381,4,22,2,62.3,55.0,6.4692503167957724,4.51
1.2029723039923526,4,17,3,62.0,57.0,9.770241833388766,8.52
1.1410330045520618,4,16,3,62.1,55.0,9.632924771891735,8.23
0.3293037471426004,4,19,1,61.2,56.0,6.403574197934815,4.71
0.5933268452777344,4,18,4,61.8,58.0,8.08886878916199,5.97
0.2851789422336624,4,22,5,60.3,57.0,6.968850378341948,4.52
0.708035793053696,0,18,1,66.3,57.0,8.229511118964457,6.35
0.4252677354043441,4,20,1,61.7,56.0,7.04141166379481,5.23
0.27002713721306015,2,19,3,58.8,62.0,6.156978985585555,4.4
0.27002713721306015,2,19,3,60.9,57.0,6.327936783729195,4.37
0.5709795465857378,4,22,4,62.2,55.0,8.303999970955196,5.85
1.0296194171811581,4,18,4,62.3,56.0,9.622847294873393,7.79
0.6471032420585384,3,20,1,58.9,61.0,8.173857454773621,6.36
0.5877866649021191,2,20,2,63.5,58.0,8.03365842788615,5.89
0.4382549309311553,4,19,5,60.8,56.9,7.632885505395133,5.27
0.7884573603642702,2,17,4,62.4,56.0,8.727129915243166,6.78
0.35767444427181594,4,18,7,61.9,55.0,7.049254841255837,4.87
0.5306282510621704,2,19,4,62.8,57.0,7.814399633804487,5.63
0.31481073984003355,4,21,3,61.9,53.0,6.699500340161678,4.62
0.3435897043900769,3,20,4,60.8,58.0,6.981934677156389,4.82
0.4382549309311553,4,17,6,61.7,56.0,7.374001859350161,5.24
0.27002713721306015,4,21,6,60.5,57.0,6.849066282633458,4.38
0.6418538861723948,3,21,3,61.4,57.0,8.397508348470257,6.19
0.6418538861723948,4,17,2,62.0,56.0,8.17131687471973,6.16
0.4054651081081644,4,22,5,60.7,57.0,7.773594467360194,5.2
0.4382549309311553,2,21,2,61.0,61.0,7.347299700743164,5.25
0.6418538861723948,1,18,4,64.0,59.0,8.207946941048617,6.05
0.9202827531436926,3,19,4,59.5,59.0,9.557964480394498,7.45
0.2776317365982795,4,17,4,60.9,56.7,6.272877006546167,4.41
0.6931471805599453,3,20,5,60.6,54.0,9.09661160664784,6.56
0.8064758658669484,4,19,5,61.4,58.0,9.249176395761381,6.88
0.6471032420585384,3,18,2,60.2,52.0,7.984803389734406,6.27
0.27002713721306015,4,19,7,61.0,57.0,6.79346613258001,4.36
0.3646431135879093,1,22,3,63.6,56.0,6.917705609835305,4.81
0.4252677354043441,4,21,5,62.0,58.0,7.7102051944325325,5.16
0.27002713721306015,3,19,2,61.4,58.0,6.386879319362645,4.35
0.6931471805599453,3,20,2,59.4,62.0,8.264105763728956,6.55
0.43178241642553783,4,21,1,60.4,57.0,7.201170883281678,5.33
0.412109650826833,4,18,7,59.6,59.0,7.6324011266014535,5.2
0.35767444427181594,4,20,5,62.2,55.0,7.064759027791802,4.83
0.708035793053696,4,20,1,61.9,56.0,8.361941906144946,6.47
0.5306282510621704,0,22,1,67.8,58.0,7.479299637782834,5.51
0.29266961396282,3,20,3,60.7,60.0,6.532334292222349,4.46
0.3506568716131694,3,20,2,60.6,61.0,6.831953565565855,4.87
0.6418538861723948,2,19,3,60.5,60.0,8.365672383774996,6.2
0.2776317365982795,4,21,3,61.4,57.0,6.660575149839686,4.46
0.9162907318741551,4,19,2,61.0,57.0,9.39349491507403,7.38
0.2776317365982795,3,19,7,62.0,60.0,6.928537818164665,4.41
0.6931471805599453,1,17,3,62.6,59.0,8.31434234336979,6.28
0.4824261492442927,3,21,1,60.7,58.0,7.148345743900068,5.53
0.41871033485818504,3,21,1,61.1,57.0,6.9930151229329605,5.23
0.6931471805599453,0,19,1,70.2,58.0,7.752335163302292,6.0
0.6981347220709844,2,21,3,61.7,56.0,8.661812881026181,6.41
0.7514160886839212,4,16,1,62.5,57.0,8.372398606513004,6.63
0.412109650826833,2,19,5,63.1,58.0,7.5883236773352225,5.11
0.3293037471426004,1,17,4,63.1,58.0,6.6039438246004725,4.68
1.1085626195212777,3,19,3,60.9,59.0,9.807362040438745,8.17
0.5306282510621704,2,16,1,63.2,60.0,7.580699752224563,5.58
0.9202827531436926,3,18,3,61.2,59.0,8.927314111060596,7.4
0.43178241642553783,4,21,3,61.0,56.0,7.521859252201629,5.28
0.9745596399981308,4,16,2,62.5,56.0,9.028218795184895,7.59
1.0986122886681098,1,19,1,64.3,56.0,9.445807672979225,7.93
0.712949807856125,4,18,3,61.0,57.0,8.554488976159934,6.56
0.412109650826833,4,22,4,61.9,57.0,7.686162303492906,5.17
0.5306282510621704,3,18,0,60.0,59.0,7.3914152346753585,5.8
0.3293037471426004,3,16,4,61.0,62.0,6.673297967767654,4.71
0.5306282510621704,2,19,2,62.1,58.0,7.653020413804189,5.66
0.3220834991691133,4,22,4,62.0,57.0,6.78332520060396,4.69
0.712949807856125,4,21,1,62.0,55.0,8.495560891289124,6.51
0.7178397931503169,4,20,3,59.1,57.0,8.948715833843691,6.67
0.4510756193602166,4,19,4,61.3,56.0,7.524021415206125,5.34
0.2776317365982795,4,19,4,62.4,56.0,6.522092798170152,4.37
0.35767444427181594,3,20,3,61.0,57.0,6.876264611890766,4.87
0.712949807856125,2,19,7,61.7,58.0,9.015055148790369,6.47
0.5364933705145685,2,18,4,62.6,58.0,7.793174347189205,5.72
0.6418538861723948,4,20,2,62.4,56.0,8.292298107063221,6.22
0.3220834991691133,4,22,6,61.3,56.0,7.244941546337007,4.65
0.5481214085096876,4,19,1,61.1,57.0,7.773594467360194,5.8
0.4700036292457356,1,20,2,63.7,61.0,7.221105098182496,5.24
0.6931471805599453,2,21,7,62.5,55.0,9.32500744695431,6.28
0.27002713721306015,3,19,6,62.1,59.0,6.953684210870537,4.35
0.3220834991691133,4,18,5,62.2,54.6,6.725033642166843,4.62
0.5653138090500605,0,18,0,64.5,57.0,7.039660349862076,5.79
0.5709795465857378,4,20,4,61.9,54.0,8.229777750081887,5.91
0.23111172096338664,2,21,6,61.4,55.0,6.278521424165844,4.12
1.1817271953786161,3,18,2,60.3,58.0,9.821572259334861,8.56
0.9202827531436926,0,17,0,65.7,61.0,8.532081803909987,7.08
0.9162907318741551,3,21,3,61.8,59.0,9.610859937691332,7.38
0.7561219797213337,2,21,1,63.4,59.0,8.546363568716018,6.53
0.5306282510621704,3,19,3,62.2,61.0,7.885329239273191,5.59
0.7419373447293773,1,22,1,57.0,62.0,8.380685946761574,6.91
0.5306282510621704,3,16,2,62.8,59.0,7.520234556474628,5.65
0.7975071958841881,3,19,1,61.6,62.0,8.561592778712923,6.79
0.6931471805599453,1,21,1,61.0,61.0,8.388222810119277,6.37
0.9162907318741551,1,20,0,63.7,59.0,8.259716961021523,7.29
0.959350221334602,3,16,3,61.7,59.0,8.967631665167133,7.51
0.27002713721306015,3,20,3,61.3,59.0,6.439350371100098,4.31
0.76080582903376,3,20,1,62.9,59.0,8.463370384718731,6.64
0.6931471805599453,2,21,1,62.6,58.0,8.395477432732141,6.33
0.9516578757114464,3,16,2,62.5,60.0,8.966611387052865,7.46
0.2851789422336624,4,19,7,62.7,56.0,6.759255270663693,4.39
0.29266961396282,4,17,2,60.2,57.0,6.380122536899765,4.54
0.27002713721306015,4,21,5,61.4,57.0,6.674561391814426,4.37
0.262364264467491,1,22,3,63.1,58.0,6.343880434126331,4.26
0.412109650826833,1,18,1,56.7,60.0,6.966967138613983,5.38
0.5653138090500605,3,19,1,58.8,59.0,7.424761761823209,5.97
0.33647223662121295,4,21,3,62.4,56.0,6.883462586413092,4.74
0.4510756193602166,4,21,2,61.9,56.0,7.455298485683291,5.35
0.8241754429663494,4,19,1,61.8,56.0,8.829665432675236,6.95
0.20701416938432615,2,21,7,59.9,58.0,6.20050917404269,3.98
0.9969486348916096,3,17,3,62.4,61.0,9.14686794902061,7.67
0.8372475245337022,4,19,6,61.1,57.0,9.327945614050446,7.06
0.44468582126144574,3,17,6,60.6,59.0,7.392031567514591,5.29
0.6931471805599453,1,20,7,60.7,64.0,9.17585244151751,6.42
0.2851789422336624,4,19,6,62.0,56.0,6.767343125265392,4.45
0.41871033485818504,4,22,5,61.4,56.0,7.741967899820685,5.23
0.31481073984003355,4,19,3,60.5,56.0,6.697034247666484,4.65
0.262364264467491,4,20,3,62.3,58.0,6.345636360828596,4.26
1.1019400787607843,3,17,3,61.1,60.0,9.775256374639046,8.12
0.5364933705145685,4,21,2,61.1,57.0,8.048468743668883,5.75
0.4054651081081644,1,19,5,63.8,56.0,7.447751280047908,5.03
0.6931471805599453,2,21,5,61.0,62.0,9.064042114358884,6.4
0.5423242908253617,4,16,4,62.7,57.0,7.655864017616056,5.74
0.27002713721306015,4,22,2,61.2,57.0,6.529418838262226,4.38
0.9858167945227653,4,21,1,60.4,55.0,9.374328222081633,7.7
0.43178241642553783,3,19,3,62.7,58.0,7.401231264413015,5.19
0.7275486072772778,4,20,1,61.6,57.0,8.595264726836392,6.56
1.1908875647772805,3,19,1,62.4,60.0,9.639977632055333,8.41
0.712949807856125,3,20,3,60.1,59.0,8.773229786032473,6.61
0.9162907318741551,3,21,1,63.0,59.0,9.11305824916963,7.24
0.9162907318741551,1,21,1,63.3,57.0,9.135832319801121,7.31
0.27002713721306015,1,17,4,63.8,56.0,6.444131256700441,4.32
0.832909122935104,0,16,2,66.0,57.1,8.610501368549889,6.73
0.262364264467491,4,17,6,62.1,56.0,6.315358001522335,4.3
0.5653138090500605,4,21,2,61.3,55.0,8.184513753033722,5.87
0.35767444427181594,3,19,6,62.2,58.0,7.0967213784947605,4.78
0.7030975114131134,1,18,1,60.3,63.0,8.415824697027949,6.45
0.3074846997479606,4,21,2,62.1,56.0,6.698268054115413,4.59
0.29266961396282,4,19,4,61.4,56.0,6.489204931325317,4.52
0.3506568716131694,4,18,6,61.8,55.0,6.877296071497429,4.8
0.3293037471426004,1,19,6,61.6,61.0,6.948897222313312,4.71
0.31481073984003355,3,20,3,61.0,58.0,6.86484777797086,4.63
0.6981347220709844,1,21,2,64.3,59.0,8.320448113956559,6.28
0.6981347220709844,1,21,3,62.5,58.0,8.735846677457582,6.32
0.6931471805599453,4,20,1,61.8,57.0,8.342363500380579,6.36
0.6575200029167941,4,21,2,59.6,57.0,8.45553053102413,6.37
0.9932517730102833,3,22,2,61.9,59.0,9.63161321028986,7.64
0.3220834991691133,3,22,4,62.4,59.0,6.97354301952014,4.6
0.4700036292457356,2,20,3,60.8,56.0,7.7279755421055585,5.45
0.262364264467491,4,16,5,62.3,58.0,6.0867747269123065,4.26
0.7975071958841881,3,19,3,61.8,58.0,9.013595294516504,6.84
0.3293037471426004,2,20,3,60.1,56.0,6.725033642166843,4.77
0.262364264467491,4,19,4,62.9,57.0,6.655440350367647,4.31
0.6981347220709844,1,20,6,63.2,56.0,9.10642325855641,6.33
1.128171090909654,2,20,1,60.2,61.0,9.666118293957936,8.32
0.6931471805599453,2,19,5,59.5,61.0,8.916506080039204,6.42
0.412109650826833,4,19,1,61.3,55.0,6.9985096422506015,5.17
0.4252677354043441,4,21,3,61.9,56.0,7.503289630675082,5.21
0.3920420877760237,2,22,7,60.6,55.0,7.8928255262511176,5.08
1.0986122886681098,2,18,2,60.9,58.0,9.697754062731514,8.07
0.712949807856125,1,20,2,63.4,59.0,8.526351129201004,6.4
0.412109650826833,4,22,2,62.6,57.0,7.3901814282264295,5.11
0.708035793053696,4,20,0,61.1,55.0,8.144679183447758,6.51
0.5364933705145685,2,18,2,61.2,56.0,7.638679823876112,5.69
0.6471032420585384,1,21,0,57.7,63.0,7.70796153183549,6.3
0.7371640659767197,2,19,2,60.2,60.0,8.576593534697684,6.66
0.6981347220709844,3,19,3,59.2,59.0,8.717518372649767,6.59
0.7975071958841881,3,16,1,62.1,59.0,8.414052432496725,6.82
0.3435897043900769,1,20,2,63.1,59.0,6.559615237493242,4.7
0.27002713721306015,2,19,3,61.0,56.0,6.300785794663244,4.35
0.5364933705145685,3,19,4,60.9,58.0,7.899153483343097,5.77
0.3435897043900769,4,20,2,61.6,57.0,6.559615237493242,4.78
0.712949807856125,3,19,3,62.2,58.0,8.719807451477955,6.49
0.3074846997479606,4,20,2,61.5,57.0,6.647688373563329,4.59
0.6931471805599453,0,20,1,65.7,61.0,8.144388865547622,6.13
1.1019400787607843,0,21,1,62.1,66.0,9.612399686949514,7.99
0.7419373447293773,4,20,4,61.5,56.0,9.17678358844734,6.63
0.9969486348916096,3,18,4,62.1,59.0,9.255122514748075,7.63
0.262364264467491,2,21,3,61.5,58.0,6.46302945692067,4.28
0.6418538861723948,1,19,2,63.7,58.0,8.225503097566918,6.09
0.22314355131420976,2,20,6,62.9,55.0,6.452048954437226,4.04
0.3001045924503381,4,22,3,62.3,55.0,6.721425700790643,4.52
0.6981347220709844,2,20,1,62.4,58.0,8.393216011596527,6.37
0.262364264467491,2,20,3,62.9,57.0,6.406879986069314,4.26
0.43178241642553783,4,19,4,61.3,57.0,7.470224135899966,5.25
0.9439058989071284,3,18,3,61.0,59.0,9.35668926831132,7.54
0.23901690047049992,4,18,4,62.3,54.0,6.2166061010848646,4.16
0.35767444427181594,4,17,6,60.6,57.0,7.02197642307216,4.88
0.262364264467491,2,22,3,62.8,57.0,6.566672429803241,4.29
0.7884573603642702,2,20,5,63.8,58.0,9.22759072538271,6.67
0.33647223662121295,3,22,1,63.0,59.0,6.683360945766275,4.69
0.412109650826833,4,21,2,62.4,55.0,7.203405521083095,5.09
0.5364933705145685,3,22,3,62.1,60.0,7.989899374942939,5.72
0.262364264467491,3,17,4,60.8,59.0,6.411818267709897,4.32
0.6981347220709844,2,19,4,63.5,59.0,8.784162222270476,6.36
0.2776317365982795,4,16,2,61.8,54.9,5.953243334287785,4.39
1.1631508098056809,4,18,1,60.0,58.0,9.712992685053011,8.47
0.5306282510621704,3,20,1,61.6,60.0,7.37650812632622,5.78
0.5709795465857378,4,19,3,62.1,56.0,8.043984431221553,5.85
0.6981347220709844,1,20,3,63.1,59.0,8.668711839055147,6.31
0.4054651081081644,4,17,1,62.2,53.0,6.79794041297493,5.11
0.4054651081081644,4,21,1,62.4,57.0,7.123672785204607,5.07
0.7929925155296614,4,16,3,59.6,57.0,8.51097389160232,6.98
1.0986122886681098,3,20,2,58.8,61.0,9.751093661983862,8.29
0.8544153281560676,3,16,2,61.1,61.0,8.651024539049757,7.13
0.7030975114131134,3,19,2,62.3,59.0,8.459352191726387,6.44
0.7030975114131134,2,20,6,62.4,58.0,9.103979355984773,6.38
0.27002713721306015,4,18,2,61.5,56.5,6.126869184114185,4.34
0.3293037471426004,4,21,6,60.8,58.0,7.076653815443951,4.72
0.7884573603642702,4,17,4,62.1,56.5,8.734077192559303,6.8
0.6981347220709844,2,20,2,62.7,56.0,8.47907586930311,6.37
0.35767444427181594,3,20,2,60.6,59.0,6.92461239604856,4.87
0.6931471805599453,4,19,4,62.9,57.0,8.74687531957003,6.36
1.1085626195212777,4,19,2,62.0,57.0,9.591376166161172,8.1
0.6981347220709844,1,19,4,63.8,57.0,8.836809882398365,6.38
0.5822156198526637,4,22,2,61.2,57.0,8.190354403763262,5.94
0.9202827531436926,3,22,1,63.0,62.0,9.199784858036667,7.28
0.6471032420585384,2,21,1,60.5,59.0,8.290794347381356,6.26
0.262364264467491,3,20,3,61.6,58.0,6.406879986069314,4.29
0.44468582126144574,1,22,1,63.2,54.0,7.138073034044347,5.24
0.7884573603642702,4,18,2,62.2,58.0,8.790269111478656,6.81
0.3074846997479606,2,20,3,63.1,57.0,6.5638555265321274,4.53
0.9162907318741551,1,19,2,63.7,59.0,9.252345666121213,7.19
0.5423242908253617,4,17,5,61.6,57.0,7.864419904994565,5.73
0.3001045924503381,3,18,4,62.6,58.0,6.670766320845874,4.52
0.7884573603642702,1,21,1,63.3,55.0,8.620651899784468,6.73
0.27002713721306015,1,18,4,64.0,59.0,6.54965074223381,4.28
0.6418538861723948,3,18,6,62.3,59.0,8.495152060539358,6.15
0.5423242908253617,1,20,2,63.9,62.0,7.709756864454165,5.7
0.2776317365982795,2,18,4,63.0,57.0,6.331501849893691,4.37
0.708035793053696,2,21,1,60.7,63.0,8.372629740224884,6.48
0.5306282510621704,2,16,3,63.3,58.0,7.623153068476902,5.61
0.6418538861723948,3,17,2,63.0,60.0,8.125039097367745,6.08
0.6981347220709844,4,21,4,60.4,59.0,8.917176635955164,6.52
0.3506568716131694,2,21,2,62.8,59.0,6.651571873589727,4.74
0.9202827531436926,4,21,1,60.5,57.0,9.299815378403785,7.38
0.6471032420585384,3,18,2,60.9,58.0,8.13593277200489,6.26
1.1314021114911006,2,16,3,61.3,59.0,9.563107691083898,8.21
0.262364264467491,3,22,4,60.2,59.0,6.415096959171596,4.39
0.9477893989335261,4,16,6,61.5,56.0,9.245514446983837,7.48
0.5423242908253617,1,19,1,63.7,59.0,7.755338812846501,5.74
0.6981347220709844,3,22,4,60.0,58.0,9.022443300849043,6.6
0.6418538861723948,1,17,1,60.7,58.0,8.025516386489008,6.17
0.2776317365982795,2,20,3,61.1,58.0,6.470799503782602,4.39
0.7178397931503169,3,19,4,61.6,58.0,8.862766742283796,6.51
0.262364264467491,3,17,4,59.8,60.0,6.411818267709897,4.36
0.6418538861723948,3,17,3,61.2,62.0,8.113426639943654,6.19
0.262364264467491,4,16,5,62.0,54.0,6.025865973825314,4.3
0.6981347220709844,1,19,5,63.2,59.0,8.873187904050106,6.27
0.262364264467491,2,21,5,60.0,55.0,6.731018100482083,4.36
1.1249295969854831,3,16,3,60.3,59.0,9.611395771595648,8.29
0.7514160886839212,4,17,3,61.2,54.0,8.592857095337227,6.74
0.9162907318741551,2,21,3,59.4,62.0,9.431481920619719,7.4
0.4574248470388754,3,22,4,61.4,58.0,7.693025748417888,5.37
0.41871033485818504,4,21,3,61.7,55.0,7.432483807917119,5.16
0.44468582126144574,4,18,4,61.8,55.0,7.479299637782834,5.29
0.5538851132264376,1,19,3,64.2,53.0,7.750614732770409,5.72
0.6575200029167941,1,17,3,58.2,60.0,8.280711075662847,6.41
0.23111172096338664,4,18,4,62.1,56.0,6.1070228877422545,4.13
0.4510756193602166,2,22,3,62.5,59.0,7.466799475018602,5.28
0.7514160886839212,2,21,2,58.8,61.0,8.60300384782935,6.74
0.3001045924503381,3,18,6,60.1,62.0,6.863803391452954,4.57
0.33647223662121295,4,21,3,61.1,56.0,6.883462586413092,4.77
0.3435897043900769,4,18,6,62.2,57.0,7.017506142941256,4.78
0.412109650826833,4,21,3,60.9,56.0,7.485491608030754,5.2
0.7371640659767197,4,19,5,60.6,57.0,9.031811613420924,6.62
0.3220834991691133,3,18,2,59.7,60.0,6.452048954437226,4.66
0.29266961396282,4,22,3,61.6,55.0,6.782192056006791,4.54
0.6981347220709844,1,22,4,62.2,62.0,8.896177422274805,6.29
0.3435897043900769,3,20,5,60.4,58.0,7.084226422097916,4.84
1.1151415906193203,2,17,1,59.8,56.0,9.460320577243952,8.32
0.262364264467491,3,18,3,63.0,59.0,6.411818267709897,4.29
0.9162907318741551,0,20,1,64.7,59.0,8.86177531100083,7.13
0.4382549309311553,4,20,5,60.7,56.0,7.723120092266331,5.31
0.262364264467491,4,19,6,62.7,54.0,6.639875833826536,4.3
0.44468582126144574,4,17,2,61.3,56.0,7.203405521083095,5.28
0.6931471805599453,3,19,2,62.2,58.0,8.574140471857987,6.45
1.0986122886681098,2,16,4,61.0,51.6,9.488275092973083,8.14
0.41871033485818504,2,21,1,61.1,57.0,7.044905117129371,5.2
0.6981347220709844,1,21,1,60.2,60.0,8.426611813185,6.37
0.4382549309311553,3,19,2,62.1,56.0,7.186901020411631,5.28
0.6418538861723948,1,18,1,62.7,64.0,7.96693349840484,6.09
0.262364264467491,4,21,3,62.1,55.0,6.739336627357174,4.35
0.7227059828014898,2,22,1,60.9,58.0,8.405591014834934,6.57
0.9162907318741551,4,17,4,62.0,54.0,9.226705726062447,7.32
0.4510756193602166,4,18,2,59.3,60.0,7.164720378771857,5.44
0.9516578757114464,3,16,3,62.6,59.0,8.96341629199657,7.43
0.2776317365982795,4,21,3,61.7,55.0,6.803505257608338,4.42
0.7466879474879752,4,19,5,61.8,57.0,9.089189170412032,6.67
0.5653138090500605,0,18,5,64.8,57.0,7.90100705199242,5.67
0.6418538861723948,1,21,3,64.0,58.0,8.343791731996841,6.07
0.8064758658669484,3,19,4,62.0,55.0,9.041921720351219,6.95
0.5596157879354227,2,18,1,63.0,58.0,7.687538766201629,5.76
0.4252677354043441,4,18,2,61.0,56.0,7.1459844677143876,5.23
0.5538851132264376,4,18,1,61.4,56.0,7.736307096548285,5.78
0.29266961396282,3,18,4,61.3,56.0,6.641182169740591,4.53
1.1019400787607843,3,16,3,61.5,60.0,9.515837804297965,8.13
0.3506568716131694,2,20,2,63.3,56.0,6.831953565565855,4.79
0.27002713721306015,3,21,2,60.1,61.0,6.54965074223381,4.4
0.8064758658669484,2,16,4,59.1,62.0,8.59932602095476,7.06
0.35767444427181594,2,21,2,63.4,56.0,6.796823718274855,4.82
0.4762341789963716,2,22,4,60.9,56.0,7.8168199657645525,5.49
0.9400072584914712,1,17,3,57.2,62.0,9.170559501964338,7.66
0.9439058989071284,4,18,2,61.8,55.0,9.150271845510064,7.47
0.3001045924503381,2,19,4,60.7,61.0,6.561030665896573,4.54
0.9202827531436926,2,18,1,60.2,59.0,9.041329829241901,7.33
0.412109650826833,2,21,2,62.1,60.0,7.234898420314831,5.08
0.262364264467491,3,22,2,62.3,59.0,6.565264970035361,4.25
0.7514160886839212,3,20,1,60.5,59.0,8.445697189711167,6.79
0.9282193027394289,3,19,4,62.6,60.0,9.595602772766828,7.39
0.3435897043900769,4,18,3,61.5,55.0,6.612041034833092,4.78
0.5423242908253617,2,19,2,63.3,53.0,7.7488913372555315,5.73
0.5128236264286639,1,20,4,64.4,57.0,7.716460800176355,5.55
0.262364264467491,4,21,4,62.2,53.8,6.556778356158042,4.3
0.7030975114131134,4,19,4,61.5,55.0,8.90354343566472,6.49
0.2776317365982795,4,20,7,60.3,58.0,6.835184586147301,4.45
0.33647223662121295,1,19,5,61.4,64.0,6.882437470997847,4.65
0.7227059828014898,3,20,2,62.4,58.0,8.489410810403786,6.56
0.7227059828014898,4,21,3,61.3,57.0,9.115260165725912,6.54
0.3293037471426004,4,21,4,62.0,54.0,6.855408798609928,4.68
0.35767444427181594,4,20,6,62.3,55.0,7.260522598089852,4.88
0.7561219797213337,2,18,3,61.7,56.0,8.635153989049803,6.65
0.2776317365982795,2,17,5,63.0,57.0,6.331501849893691,4.33
0.7514160886839212,1,18,2,59.8,61.0,8.536014945656826,6.72
0.412109650826833,2,21,2,63.0,58.0,7.193685818395112,4.99
0.2776317365982795,3,19,6,60.9,61.0,6.985641817639208,4.4
0.9932517730102833,3,17,4,61.5,58.0,9.087155271405804,7.74
0.7030975114131134,2,20,2,63.7,56.0,8.648572269472618,6.34
1.0681530811834012,3,17,2,60.9,53.0,9.50061907027523,8.11
0.2776317365982795,4,21,3,62.2,56.0,6.803505257608338,4.41
1.0986122886681098,0,17,4,66.3,54.0,9.465602553171852,7.98
0.6981347220709844,4,19,2,62.6,56.0,8.626406276389554,6.41
0.4382549309311553,4,20,3,61.7,56.0,7.4342573821331355,5.26
0.4574248470388754,4,20,6,61.6,57.0,7.911690520708339,5.33
0.6931471805599453,2,20,4,63.7,57.0,8.902591637374087,6.33
1.128171090909654,2,20,1,62.7,61.0,9.730621154512928,8.07
0.27002713721306015,2,19,3,63.4,59.0,6.54965074223381,4.32
0.23901690047049992,2,22,5,62.3,57.0,6.434546518787453,4.13
0.7227059828014898,2,18,2,59.3,59.0,8.642062173462106,6.66
0.41871033485818504,2,19,4,62.4,60.0,7.432483807917119,5.11
0.7178397931503169,2,22,3,62.9,57.0,8.759982494977281,6.39
1.1537315878891892,1,18,1,58.9,62.0,9.682653831508809,8.48
0.9202827531436926,1,20,3,64.0,59.0,9.081938657171658,7.16
0.6575200029167941,1,19,2,63.8,58.0,8.401333305321703,6.09
0.6418538861723948,3,20,4,62.7,58.0,8.534836626588833,6.14
0.33647223662121295,2,21,6,63.8,56.0,7.04141166379481,4.68
0.412109650826833,3,18,3,60.9,60.0,7.0925737159746784,5.19
0.5306282510621704,1,18,1,63.8,57.0,7.526717561352706,5.58
0.7466879474879752,4,18,2,62.3,55.0,8.604654467186231,6.7
1.1019400787607843,3,18,1,61.5,59.0,9.361859019615093,8.12
0.7466879474879752,2,21,6,60.2,59.0,9.335297611380566,6.67
0.262364264467491,4,18,7,61.5,58.0,6.639875833826536,4.28
0.2776317365982795,4,18,4,63.0,57.0,6.580639137284949,4.35
0.5364933705145685,4,18,1,59.4,57.0,7.7226775164680035,5.87
0.33647223662121295,3,19,2,59.6,61.0,6.734591659972948,4.76
0.4574248470388754,4,19,7,60.9,57.0,7.827639546366422,5.39
0.7561219797213337,3,19,2,60.9,58.0,8.630700432209832,6.75
0.29266961396282,4,18,7,61.8,54.0,6.761572768804055,4.51
1.1505720275988207,2,19,1,62.6,55.0,9.626877294051397,8.2
0.262364264467491,3,22,2,62.1,59.0,6.246106765481563,4.29
0.5306282510621704,2,17,5,63.1,57.0,7.782807262839695,5.63
0.412109650826833,2,21,4,58.1,60.0,7.367708572374371,5.28
0.33647223662121295,2,19,2,63.1,56.0,6.734591659972948,4.75
0.48858001481867097,4,22,7,62.5,55.0,8.787220328629298,5.47
0.41871033485818504,4,20,7,60.3,60.0,7.794823152179389,5.24
0.4054651081081644,2,19,6,61.5,56.0,7.519692404116539,5.11
0.7884573603642702,0,16,2,65.2,58.0,8.48446336679332,6.67
0.29266961396282,3,19,3,61.0,58.0,6.391917113392602,4.46
0.5306282510621704,1,21,2,63.8,57.0,7.851661177889265,5.59
0.23901690047049992,4,21,3,60.8,56.0,6.2878585601617845,4.25
0.6418538861723948,2,21,2,62.3,61.0,8.260751354700513,6.12
0.44468582126144574,2,21,3,61.7,56.0,7.470793774195062,5.25
0.4054651081081644,4,22,4,62.2,54.4,7.617759576608505,5.07
0.5653138090500605,4,22,4,61.7,56.0,8.384347278082808,5.84
0.6981347220709844,4,20,0,62.2,54.0,8.125039097367745,6.42
0.262364264467491,4,21,4,61.8,56.0,6.508769136971682,4.32
0.27002713721306015,4,22,5,62.4,56.0,6.890609120147166,4.38
0.27002713721306015,4,22,3,62.7,57.0,6.849066282633458,4.34
0.3074846997479606,3,22,1,61.2,59.0,6.536691597591305,4.59
0.6981347220709844,1,18,2,59.5,62.0,8.556029215201436,6.49
0.5481214085096876,3,19,2,62.8,59.0,7.763021309018518,5.76
0.33647223662121295,1,19,1,63.4,59.0,6.391917113392602,4.64
0.5822156198526637,2,20,2,62.9,57.0,8.166216268592143,5.86
0.6981347220709844,4,22,6,62.5,55.0,9.364090971782101,6.39
0.4510756193602166,2,21,4,62.9,57.0,7.5411524551363085,5.27
0.2468600779315258,4,19,4,62.1,55.0,6.19644412779452,4.22
0.6931471805599453,2,21,3,61.9,57.0,8.814776088545281,6.35
1.1474024528375417,4,18,1,61.8,57.0,9.753826777981722,8.3
0.29266961396282,3,20,1,60.0,58.0,6.354370040797351,4.58
0.6981347220709844,2,21,2,62.8,60.0,8.543445562560303,6.38
