depth,table,x,cut_enc,color_enc,clarity_enc,log_price,log_carat
61.8,55.0,4.12,4,20,2,6.102558594613569,-1.3470736479666092
62.9,57.0,5.07,4,18,3,7.242082359256962,-0.6733445532637656
62.1,58.0,5.1,3,22,2,7.4109518755836366,-0.6931471805599453
61.5,57.0,6.12,4,21,2,8.53934599605737,-0.13926206733350766
61.0,56.0,4.68,4,21,2,6.542471960506805,-0.9675840262617056
63.1,57.0,6.31,2,21,5,9.08805973726735,0.009950330853168092
60.8,59.0,7.07,2,18,1,8.711278615130434,0.28517894223366247
62.3,54.0,6.04,4,18,1,7.84971375760487,-0.18632957819149348
62.0,58.0,7.76,3,17,1,9.21463115339334,0.5653138090500605
59.9,58.0,4.88,3,21,4,7.050122520269059,-0.8915981192837836
63.0,60.0,7.3,3,17,3,9.117786390365575,0.412109650826833
61.6,56.0,4.36,2,17,3,6.148468295917647,-1.171182981502945
58.9,61.0,7.09,3,18,3,8.671115273688494,0.23901690047049992
62.6,57.0,6.74,2,17,2,8.60813018640834,0.1823215567939546
63.4,55.0,4.3,2,18,6,6.777646593635117,-1.2039728043259361
60.4,61.2,5.38,1,19,4,7.554858521040676,-0.527632742082372
61.1,59.0,6.54,3,20,1,8.20849175174038,0.04879016416943204
61.1,60.0,6.36,2,20,3,8.797699580118923,0.0
62.3,59.0,6.38,3,19,4,8.77940359789435,0.009950330853168092
62.0,56.0,7.08,4,20,1,8.875846177738598,0.3074846997479607
62.4,57.0,5.1,4,21,3,7.412160334945205,-0.6733445532637656
62.1,54.0,4.43,4,22,6,6.895682697747868,-1.1394342831883648
60.1,61.0,4.48,3,19,4,6.74993119378857,-1.1086626245216111
62.2,55.0,4.37,4,20,3,6.71901315438526,-1.1394342831883648
61.3,57.0,4.62,2,19,6,6.902742737158593,-0.9675840262617056
62.6,55.0,4.69,4,19,4,6.981934677156389,-0.941608539858445
61.5,56.0,4.33,4,18,5,6.405228458030842,-1.2039728043259361
63.6,55.0,6.39,1,17,2,8.28374674710613,0.009950330853168092
60.7,58.0,5.13,3,16,2,7.025538314638521,-0.6931471805599453
63.5,54.0,4.25,1,19,3,6.26530121273771,-1.2039728043259361
61.5,58.0,4.59,4,19,4,6.586171654854675,-1.0216512475319814
59.3,58.0,7.32,2,19,3,9.320180837655714,0.412109650826833
63.3,57.0,6.28,2,21,2,8.53954159508,0.0
61.2,57.0,4.4,4,20,7,6.855408798609928,-1.1394342831883648
59.6,56.0,4.49,4,21,4,6.660575149839686,-1.1086626245216111
61.1,57.0,4.9,3,20,3,6.875232087276577,-0.843970070294529
63.0,54.0,6.82,3,16,2,8.411388132519262,0.17395330712343798
61.7,56.0,5.12,4,22,6,7.936302693201959,-0.6733445532637656
60.9,56.0,5.76,4,19,4,8.00469951054955,-0.35667494393873245
62.5,58.0,6.99,4,16,4,8.771680359010377,0.28517894223366247
63.5,58.0,5.12,2,18,3,7.233455418621439,-0.6539264674066639
61.8,60.0,6.21,3,19,2,8.287780027088433,-0.09431067947124129
62.3,56.0,6.12,2,17,2,8.104099056143582,-0.10536051565782628
62.5,57.0,6.16,4,16,3,8.08794755464267,-0.10536051565782628
61.4,56.0,5.75,4,20,4,8.231908243564177,-0.3285040669720361
62.2,57.0,6.19,2,20,2,8.32069157104845,-0.09431067947124129
61.5,55.0,5.16,4,21,2,7.271008538280992,-0.6733445532637656
62.6,54.0,6.94,4,16,3,8.53050420547591,0.22314355131420976
61.6,57.0,4.28,4,20,3,6.405228458030842,-1.2039728043259361
60.6,56.0,6.53,4,18,1,8.36240897761537,0.02955880224154443
63.3,57.0,5.61,2,19,1,7.503289630675082,-0.35667494393873245
62.3,55.0,4.51,4,22,2,6.467698726104354,-1.0498221244986778
61.2,56.0,4.71,4,19,1,6.401917196727186,-0.941608539858445
61.8,58.0,5.97,4,18,4,8.088561805276234,-0.21072103131565253
60.3,57.0,4.52,4,22,5,6.967909201801884,-1.1086626245216111
61.7,56.0,5.23,4,20,1,7.040536390215956,-0.6348782724359695
58.8,62.0,4.4,2,19,3,6.154858094016418,-1.171182981502945
60.9,57.0,4.37,2,19,3,6.326149473155099,-1.171182981502945
62.2,55.0,5.85,4,22,4,8.303752415563412,-0.2613647641344075
58.9,61.0,6.36,3,20,1,8.173575486634153,-0.09431067947124129
63.5,58.0,5.89,2,20,2,8.033334015880062,-0.2231435513142097
60.8,56.9,5.27,4,19,5,7.6324011266014535,-0.5978370007556204
62.4,56.0,6.78,2,17,4,8.726967774991493,0.1823215567939546
61.9,55.0,4.87,4,18,7,7.048386408721883,-0.843970070294529
62.8,57.0,5.63,2,19,4,7.813995675002791,-0.35667494393873245
61.9,53.0,4.62,4,21,3,6.698268054115413,-0.9942522733438669
60.8,58.0,4.82,3,20,4,6.98100574072173,-0.8915981192837836
61.7,56.0,5.24,4,17,6,7.373374309910049,-0.5978370007556204
60.5,57.0,4.38,4,21,6,6.848005274576363,-1.171182981502945
61.4,57.0,6.19,3,21,3,8.39728289474368,-0.10536051565782628
62.0,56.0,6.16,4,17,2,8.17103418920548,-0.10536051565782628
60.7,57.0,5.2,4,22,5,7.773173680482536,-0.6931471805599453
61.0,61.0,5.25,2,21,2,7.346655163176539,-0.5978370007556204
64.0,59.0,6.05,1,18,4,8.207674424355282,-0.10536051565782628
60.9,56.7,4.41,4,17,4,6.270988431858299,-1.1394342831883648
60.6,54.0,6.56,3,20,5,9.096499555552423,0.0
61.4,58.0,6.88,4,19,5,9.249080200292113,0.2151113796169455
60.2,52.0,6.27,3,18,2,7.984462732262196,-0.09431067947124129
61.0,57.0,4.36,4,19,7,6.792344427470809,-1.171182981502945
63.6,56.0,4.81,1,22,3,6.9167150203536085,-0.8209805520698302
62.0,58.0,5.16,4,21,5,7.709756864454165,-0.6348782724359695
61.4,58.0,4.35,3,19,2,6.385194398997726,-1.171182981502945
59.4,62.0,6.55,3,20,2,8.263848131368906,0.0
60.4,57.0,5.33,4,21,1,7.200424892944957,-0.616186139423817
59.6,59.0,5.2,4,18,7,7.631916513071252,-0.6733445532637656
62.2,55.0,4.83,4,20,5,7.063903961472068,-0.843970070294529
61.9,56.0,6.47,4,20,1,8.361708288575842,0.02955880224154443
60.7,60.0,4.46,3,20,3,6.530877627725885,-1.0788096613719298
60.6,61.0,4.87,3,20,2,6.8308742346461795,-0.8675005677047231
60.5,60.0,6.2,2,19,3,8.3654396361887,-0.10536051565782628
61.4,57.0,4.46,4,21,3,6.659293919683638,-1.1394342831883648
61.0,57.0,7.38,4,19,2,9.393411647660683,0.4054651081081644
62.0,60.0,4.41,3,19,7,6.927557906278317,-1.1394342831883648
62.6,59.0,6.28,1,17,3,8.314097335405807,0.0
60.7,58.0,5.53,3,21,1,7.147559271189454,-0.4780358009429998
61.1,57.0,5.23,3,21,1,6.992096427415888,-0.6539264674066639
61.7,56.0,6.41,2,21,3,8.661639795781266,0.009950330853168092
62.5,57.0,6.63,4,16,1,8.37216741936598,0.11332868530700327
63.1,58.0,5.11,2,19,5,7.587817219993427,-0.6733445532637656
63.1,58.0,4.68,1,17,4,6.602587892189336,-0.941608539858445
63.2,60.0,5.58,2,16,1,7.580189417944541,-0.35667494393873245
61.2,59.0,7.4,3,18,3,8.927181388251986,0.412109650826833
61.0,56.0,5.28,4,21,3,7.52131798019924,-0.616186139423817
62.5,56.0,7.59,4,16,2,9.0280988119824,0.5007752879124892
61.0,57.0,6.56,4,18,3,8.55429627936774,0.03922071315328133
61.9,57.0,5.17,4,22,4,7.685703061234547,-0.6733445532637656
60.0,59.0,5.8,3,18,0,7.390798521735676,-0.35667494393873245
61.0,62.0,4.71,3,16,4,6.672032945461067,-0.941608539858445
62.1,58.0,5.66,2,19,2,7.652545692693921,-0.35667494393873245
62.0,57.0,4.69,4,22,4,6.782192056006791,-0.9675840262617056
62.0,55.0,6.51,4,21,1,8.495356496807062,0.03922071315328133
59.1,57.0,6.67,4,20,3,8.948585921534317,0.04879016416943204
61.3,56.0,5.34,4,19,4,7.523481312573497,-0.5621189181535413
62.4,56.0,4.37,4,19,4,6.520621127558696,-1.1394342831883648
61.0,57.0,4.87,3,20,3,6.875232087276577,-0.843970070294529
61.7,58.0,6.47,2,19,7,9.014933575633572,0.03922071315328133
62.6,58.0,5.72,2,18,4,7.792761720816526,-0.342490308946776
62.4,56.0,6.22,4,20,2,8.292047637431354,-0.10536051565782628
61.3,56.0,4.65,4,22,6,7.24422751560335,-0.9675840262617056
61.1,57.0,5.8,4,19,1,7.773173680482536,-0.31471074483970024
63.7,61.0,5.24,1,20,2,7.220373836723949,-0.5108256237659907
62.5,55.0,6.28,2,21,7,9.324918276683619,0.0
62.1,59.0,4.35,3,19,6,6.952728644624869,-1.171182981502945
62.2,54.6,4.62,4,18,5,6.723832440821209,-0.9675840262617056
64.5,57.0,5.79,0,18,0,7.038783541388542,-0.2744368457017603
61.9,54.0,5.91,4,20,4,8.229511118964457,-0.2613647641344075
61.4,55.0,4.12,2,21,6,6.2766434893416445,-1.3470736479666092
63.4,59.0,6.53,2,21,1,8.546169299652755,0.12221763272424911
62.2,61.0,5.59,3,19,3,7.884952945759814,-0.35667494393873245
62.8,59.0,5.65,3,16,2,7.519692404116539,-0.35667494393873245
61.6,62.0,6.79,3,19,1,8.561401446080557,0.19885085874516517
61.0,61.0,6.37,1,21,1,8.387995252944556,0.0
63.7,59.0,7.29,1,20,0,8.259458195332408,0.4054651081081644
61.7,59.0,7.51,3,16,3,8.967504187316237,0.4762341789963717
61.3,59.0,4.31,3,20,3,6.437751649736401,-1.171182981502945
62.9,59.0,6.64,3,20,1,8.463159302923751,0.131028262406404
62.6,58.0,6.33,2,21,1,8.395251520610994,0.0
62.5,60.0,7.46,3,16,2,8.966483779064431,0.4637340162321402
62.7,56.0,4.39,4,19,7,6.7580945044277305,-1.1086626245216111
60.2,57.0,4.54,4,17,2,6.3784261836515865,-1.0788096613719298
61.4,57.0,4.37,4,21,5,6.673297967767654,-1.171182981502945
63.1,58.0,4.26,1,22,3,6.342121418721152,-1.2039728043259361
58.8,59.0,5.97,3,19,1,7.424165281042028,-0.2744368457017603
62.4,56.0,4.74,4,21,3,6.882437470997847,-0.916290731874155
61.9,56.0,5.35,4,21,2,7.454719949364001,-0.5621189181535413
61.8,56.0,6.95,4,19,1,8.829519094780778,0.2468600779315258
59.9,58.0,3.98,2,21,7,6.198478716492308,-1.4696759700589417
62.4,61.0,7.67,3,17,3,9.146761390333312,0.5364933705145685
61.1,57.0,7.06,4,19,6,9.327856705404022,0.2700271372130602
60.6,59.0,5.29,3,17,6,7.3914152346753585,-0.579818495252942
62.0,56.0,4.45,4,19,6,6.7661917146603505,-1.1086626245216111
61.4,56.0,5.23,4,22,5,7.741533589281828,-0.6539264674066639
60.5,56.0,4.65,4,19,3,6.695798917058491,-0.9942522733438669
62.3,58.0,4.26,4,20,3,6.343880434126331,-1.2039728043259361
61.1,57.0,5.75,4,21,2,8.048149101665201,-0.342490308946776
63.8,56.0,5.03,1,19,5,7.44716835960004,-0.6931471805599453
61.0,62.0,6.4,2,21,5,9.063926353520646,0.0
62.7,57.0,5.74,4,16,4,7.655390644826152,-0.3285040669720361
61.2,57.0,4.38,4,22,2,6.52795791762255,-1.171182981502945
60.4,55.0,7.7,4,21,1,9.37424334324612,0.5187937934151675
62.7,58.0,5.19,3,19,3,7.400620577371135,-0.616186139423817
61.6,57.0,6.56,4,20,1,8.595079730073309,0.06765864847381486
60.1,59.0,6.61,3,20,3,8.77307495131822,0.03922071315328133
63.0,59.0,7.24,3,21,1,9.112948025967533,0.4054651081081644
63.3,57.0,7.31,1,21,1,9.135724578595394,0.4054651081081644
63.8,56.0,4.32,1,17,4,6.4425401664681985,-1.171182981502945
62.1,56.0,4.3,4,17,6,6.313548046277095,-1.2039728043259361
61.3,55.0,5.87,4,21,2,8.18423477409482,-0.2744368457017603
62.2,58.0,4.78,3,19,6,7.095893221097532,-0.843970070294529
60.3,63.0,6.45,1,18,1,8.415603335654604,0.01980262729617973
62.1,56.0,4.59,4,21,2,6.697034247666484,-1.0216512475319814
61.4,56.0,4.52,4,19,4,6.48768401848461,-1.0788096613719298
61.8,55.0,4.8,4,18,6,6.876264611890766,-0.8675005677047231
61.6,61.0,4.71,1,19,6,6.947937068614969,-0.941608539858445
61.0,58.0,4.63,3,20,3,6.863803391452954,-0.9942522733438669
64.3,59.0,6.28,1,21,2,8.32020459757888,0.009950330853168092
62.5,58.0,6.32,1,21,3,8.73568594451502,0.009950330853168092
61.8,57.0,6.36,4,20,1,8.34212526333359,0.0
59.6,57.0,6.37,4,21,2,8.45531778769815,-0.07257069283483537
62.4,59.0,4.6,3,22,4,6.9726062513017535,-0.9675840262617056
60.8,56.0,5.45,2,20,3,7.727535110475448,-0.5108256237659907
62.3,58.0,4.26,4,16,5,6.0844994130751715,-1.2039728043259361
61.8,58.0,6.84,3,19,3,9.013473543740192,0.19885085874516517
60.1,56.0,4.77,2,20,3,6.723832440821209,-0.941608539858445
62.9,57.0,4.31,4,19,4,6.654152520183219,-1.2039728043259361
63.2,56.0,6.33,1,20,6,9.106312301552135,0.009950330853168092
59.5,61.0,6.42,2,19,5,8.916371914881694,0.0
61.3,55.0,5.17,4,19,1,6.9975959829819265,-0.6733445532637656
61.9,56.0,5.21,4,21,3,7.502738210754851,-0.6348782724359695
60.6,55.0,5.08,2,22,7,7.892452043520352,-0.7339691750802004
63.4,59.0,6.4,1,20,2,8.52615293278771,0.03922071315328133
62.6,57.0,5.11,4,22,2,7.389563953677635,-0.6733445532637656
61.1,55.0,6.51,4,20,0,8.144388865547622,0.02955880224154443
61.2,56.0,5.69,2,18,2,7.638198244285779,-0.342490308946776
60.2,60.0,6.66,2,19,2,8.576405051048084,0.08617769624105241
59.2,59.0,6.59,3,19,3,8.717354666338522,0.009950330853168092
62.1,59.0,6.82,3,16,1,8.413830678421084,0.19885085874516517
63.1,59.0,4.7,1,20,2,6.558197802812269,-0.8915981192837836
61.0,56.0,4.35,2,19,3,6.298949246855942,-1.171182981502945
60.9,58.0,5.77,3,19,4,7.898782356970309,-0.342490308946776
61.6,57.0,4.78,4,20,2,6.558197802812269,-0.8915981192837836
62.2,58.0,6.49,3,19,3,8.719644119505357,0.03922071315328133
61.5,57.0,4.59,4,20,2,6.646390514847729,-1.0216512475319814
61.5,56.0,6.63,4,20,4,9.176680170483548,0.09531017980432493
62.1,59.0,7.63,3,18,4,9.25502688959859,0.5364933705145685
61.5,58.0,4.28,2,21,3,6.461468176353717,-1.2039728043259361
63.7,58.0,6.09,1,19,2,8.225235324101668,-0.10536051565782628
62.9,55.0,4.04,2,20,6,6.450470422144176,-1.3862943611198906
62.3,55.0,4.52,4,22,3,6.720220155135295,-1.0498221244986778
62.4,58.0,6.37,2,20,1,8.392989587956931,0.009950330853168092
62.9,57.0,4.26,2,20,3,6.405228458030842,-1.2039728043259361
61.3,57.0,5.25,4,19,4,7.469654172932128,-0.616186139423817
61.0,59.0,7.54,3,18,3,9.356602878954435,0.45107561936021673
62.3,54.0,4.16,4,18,4,6.214608098422191,-1.3093333199837622
60.6,57.0,4.88,4,17,6,7.02108396428914,-0.843970070294529
62.8,57.0,4.29,2,22,3,6.565264970035361,-1.2039728043259361
63.8,58.0,6.67,2,20,5,9.227492430793749,0.1823215567939546
63.0,59.0,4.69,3,22,1,6.682108597449809,-0.916290731874155
62.4,55.0,5.09,4,21,2,7.202661196523238,-0.6733445532637656
62.1,60.0,5.72,3,22,3,7.989560449333865,-0.342490308946776
60.8,59.0,4.32,3,17,4,6.410174881966167,-1.2039728043259361
63.5,59.0,6.36,2,19,4,8.784009071186633,0.009950330853168092
61.8,54.9,4.39,4,16,2,5.950642552587727,-1.1394342831883648
61.6,60.0,5.78,3,20,1,7.3758821482150125,-0.35667494393873245
62.1,56.0,5.85,4,19,3,8.043663352393944,-0.2613647641344075
63.1,59.0,6.31,1,20,3,8.668539943910762,0.009950330853168092
62.2,53.0,5.11,4,17,1,6.796823718274855,-0.6931471805599453
62.4,57.0,5.07,4,21,1,7.122866658599083,-0.6931471805599453
59.6,57.0,6.98,4,16,3,8.510772623613315,0.1906203596086497
61.1,61.0,7.13,3,16,2,8.65084957622891,0.30010459245033816
62.3,59.0,6.44,3,19,2,8.45914025996762,0.01980262729617973
62.4,58.0,6.38,2,20,6,9.103868127465667,0.01980262729617973
61.5,56.5,4.34,4,18,2,6.124683390894205,-1.171182981502945
60.8,58.0,4.72,4,21,6,7.075808863978387,-0.941608539858445
62.1,56.5,6.8,4,17,4,8.733916174927524,0.1823215567939546
62.7,56.0,6.37,2,20,2,8.47886807709457,0.009950330853168092
60.6,59.0,4.87,3,20,2,6.923628628138427,-0.843970070294529
62.9,57.0,6.36,4,19,4,8.746716349694486,0.0
63.8,57.0,6.38,1,19,4,8.836664586357426,0.009950330853168092
61.2,57.0,5.94,4,22,2,8.190077049719049,-0.23572233352106983
63.0,62.0,7.28,3,22,1,9.199683791787654,0.412109650826833
60.5,59.0,6.26,2,21,1,8.29054350077274,-0.09431067947124129
61.6,58.0,4.29,3,20,3,6.405228458030842,-1.2039728043259361
63.2,54.0,5.24,1,22,1,7.1372784372603855,-0.579818495252942
62.2,58.0,6.81,4,18,2,8.790116892892472,0.1823215567939546
63.1,57.0,4.53,2,20,3,6.56244409369372,-1.0216512475319814
63.7,59.0,7.19,1,19,2,9.252249775053393,0.4054651081081644
61.6,57.0,5.73,4,17,5,7.86403565907245,-0.3285040669720361
62.6,58.0,4.52,3,18,4,6.669498089857879,-1.0498221244986778
63.3,55.0,6.73,1,21,1,8.620471540869739,0.1823215567939546
64.0,59.0,4.28,1,18,4,6.548219102762372,-1.171182981502945
62.3,59.0,6.15,3,18,6,8.494947582468917,-0.10536051565782628
63.9,62.0,5.7,1,20,2,7.709308333385869,-0.3285040669720361
63.0,57.0,4.37,2,18,4,6.329720905522696,-1.1394342831883648
60.7,63.0,6.48,2,21,1,8.372398606513004,0.02955880224154443
63.3,58.0,5.61,2,16,3,7.622663951323595,-0.35667494393873245
63.0,60.0,6.08,3,17,2,8.124743020385568,-0.10536051565782628
60.4,59.0,6.52,4,21,4,8.917042560738766,0.009950330853168092
62.8,59.0,4.74,2,21,2,6.650279048587422,-0.8675005677047231
60.5,57.0,7.38,4,21,1,9.299723933110869,0.412109650826833
60.9,58.0,6.26,3,18,2,8.135639903354386,-0.09431067947124129
60.2,59.0,4.39,3,22,4,6.413458957167357,-1.2039728043259361
61.5,56.0,7.48,4,16,6,9.24541789858888,0.4574248470388755
63.7,59.0,5.74,1,19,1,7.75491027202143,-0.3285040669720361
60.0,58.0,6.6,3,22,4,9.022322622637347,0.009950330853168092
60.7,58.0,6.17,1,17,1,8.025189321890835,-0.10536051565782628
61.1,58.0,4.39,2,20,3,6.4692503167957724,-1.1394342831883648
61.6,58.0,6.51,3,19,4,8.862625169408922,0.04879016416943204
59.8,60.0,4.36,3,17,4,6.410174881966167,-1.2039728043259361
61.2,62.0,6.19,3,17,3,8.11312710422178,-0.10536051565782628
62.0,54.0,4.3,4,16,5,6.023447592961033,-1.2039728043259361
63.2,59.0,6.27,1,19,5,8.873047798971067,0.009950330853168092
60.0,55.0,4.36,2,21,5,6.729824070489475,-1.2039728043259361
61.2,54.0,6.74,4,17,3,8.592671652592143,0.11332868530700327
61.4,58.0,5.37,3,22,4,7.692569648067906,-0.5447271754416722
61.7,55.0,5.16,4,21,3,7.4318919168078,-0.6539264674066639
61.8,55.0,5.29,4,18,4,7.478734825567875,-0.579818495252942
64.2,53.0,5.72,1,19,3,7.7501841622578365,-0.3011050927839216
62.1,56.0,4.13,4,18,4,6.104793232414985,-1.3470736479666092
62.5,59.0,5.28,2,22,3,7.466227556215481,-0.5621189181535413
58.8,61.0,6.74,2,21,2,8.602820277383675,0.11332868530700327
60.1,62.0,4.57,3,18,6,6.862757913051401,-1.0498221244986778
61.1,56.0,4.77,4,21,3,6.882437470997847,-0.916290731874155
62.2,57.0,4.78,4,18,6,7.016609683894219,-0.8915981192837836
60.9,56.0,5.2,4,21,3,7.484930283289661,-0.6733445532637656
60.6,57.0,6.62,4,19,5,9.031692060548524,0.08617769624105241
59.7,60.0,4.66,3,18,2,6.450470422144176,-0.9675840262617056
61.6,55.0,4.54,4,22,3,6.78105762593618,-1.0788096613719298
62.2,62.0,6.29,1,22,4,8.89604050162011,0.009950330853168092
60.4,58.0,4.84,3,20,5,7.083387847625295,-0.8915981192837836
63.0,59.0,4.29,3,18,3,6.410174881966167,-1.2039728043259361
64.7,59.0,7.13,0,20,1,8.861633597686627,0.4054651081081644
60.7,56.0,5.31,4,20,5,7.7226775164680035,-0.5978370007556204
62.7,54.0,4.3,4,19,6,6.638567789166521,-1.2039728043259361
61.3,56.0,5.28,4,17,2,7.202661196523238,-0.579818495252942
62.2,58.0,6.45,3,19,2,8.573951525234847,0.0
61.1,57.0,5.2,2,21,1,7.044032897274685,-0.6539264674066639
60.2,60.0,6.37,1,21,1,8.42639282708974,0.009950330853168092
62.1,56.0,5.28,3,19,2,7.186144304522325,-0.5978370007556204
62.1,55.0,4.35,4,21,3,6.738152494595957,-1.2039728043259361
60.9,58.0,6.57,2,22,1,8.405367376233981,0.058268908123975824
62.0,54.0,7.32,4,17,4,9.226607344440055,0.4054651081081644
59.3,60.0,5.44,4,18,2,7.163946684342547,-0.5621189181535413
62.6,59.0,7.43,3,16,3,8.963288275610298,0.4637340162321402
61.7,55.0,4.42,4,21,3,6.802394763324311,-1.1394342831883648
61.8,57.0,6.67,4,19,5,9.089076284483143,0.10436001532424286
64.0,58.0,6.07,1,21,3,8.343553835005117,-0.10536051565782628
62.0,55.0,6.95,3,19,4,9.041803370152845,0.2151113796169455
63.0,58.0,5.76,2,18,1,7.687080155783135,-0.2876820724517809
61.0,56.0,5.23,4,18,2,7.145196134997171,-0.6348782724359695
61.4,56.0,5.78,4,18,1,7.735870319952567,-0.3011050927839216
61.3,56.0,4.53,3,18,4,6.639875833826536,-1.0788096613719298
63.3,56.0,4.79,2,20,2,6.8308742346461795,-0.8675005677047231
60.1,61.0,4.4,3,21,2,6.548219102762372,-1.171182981502945
59.1,62.0,7.06,2,16,4,8.599141774063405,0.2151113796169455
63.4,56.0,4.82,2,21,2,6.795705775173514,-0.843970070294529
60.9,56.0,5.49,2,22,4,7.816416983691801,-0.4942963218147801
61.8,55.0,7.47,4,18,2,9.150165648940114,0.45107561936021673
60.7,61.0,4.54,2,19,4,6.559615237493242,-1.0498221244986778
60.2,59.0,7.33,2,18,1,9.041211408968211,0.412109650826833
62.1,60.0,5.08,2,21,2,7.234177179749849,-0.6733445532637656
62.3,59.0,4.25,3,22,2,6.5638555265321274,-1.2039728043259361
60.5,59.0,6.79,3,20,1,8.445482343862237,0.11332868530700327
61.5,55.0,4.78,4,18,3,6.610696044717759,-0.8915981192837836
63.3,53.0,5.73,2,19,2,7.748460023899697,-0.3285040669720361
64.4,57.0,5.55,1,20,4,7.716015266642587,-0.40047756659712525
62.2,53.8,4.3,4,21,4,6.555356891810665,-1.2039728043259361
61.5,55.0,6.49,4,19,4,8.903407519932264,0.01980262729617973
60.3,58.0,4.45,4,20,7,6.834108738813838,-1.1394342831883648
62.4,58.0,6.56,3,20,2,8.48920515487607,0.058268908123975824
61.3,57.0,6.54,4,21,3,9.115150184972434,0.058268908123975824
62.0,54.0,4.68,4,21,4,6.854354502255021,-0.941608539858445
62.3,55.0,4.88,4,20,6,7.259819610363186,-0.843970070294529
61.7,56.0,6.65,2,18,3,8.63497622707262,0.12221763272424911
63.0,57.0,4.33,2,17,5,6.329720905522696,-1.1394342831883648
59.8,61.0,6.72,1,18,2,8.535818655539403,0.11332868530700327
63.0,58.0,4.99,2,21,2,7.1929342212158,-0.6733445532637656
60.9,61.0,4.4,3,19,6,6.984716320118266,-1.1394342831883648
61.5,58.0,7.74,3,17,4,9.08704215563169,0.5306282510621704
63.7,56.0,6.34,2,20,2,8.648396877031582,0.01980262729617973
62.2,56.0,4.41,4,21,3,6.802394763324311,-1.1394342831883648
62.6,56.0,6.41,4,19,2,8.62622695244036,0.009950330853168092
61.7,56.0,5.26,4,20,3,7.433666540166168,-0.5978370007556204
61.6,57.0,5.33,4,20,6,7.911324018963353,-0.5447271754416722
63.7,57.0,6.33,2,20,4,8.902455592206882,0.0
63.4,59.0,4.32,2,19,3,6.548219102762372,-1.171182981502945
62.3,57.0,4.13,2,22,5,6.432940092739179,-1.3093333199837622
59.3,59.0,6.66,2,18,2,8.641885635373555,0.058268908123975824
62.4,60.0,5.11,2,19,4,7.4318919168078,-0.6539264674066639
62.9,57.0,6.39,2,22,3,8.759825595314295,0.04879016416943204
64.0,59.0,7.16,1,20,3,9.081824949740755,0.412109650826833
63.8,58.0,6.09,1,19,2,8.401108712395436,-0.07257069283483537
62.7,58.0,6.14,3,20,4,8.534640105019959,-0.10536051565782628
63.8,56.0,4.68,2,21,6,7.040536390215956,-0.916290731874155
60.9,60.0,5.19,3,18,3,7.091742115095153,-0.6733445532637656
63.8,57.0,5.58,1,18,1,7.526178913346146,-0.35667494393873245
62.3,55.0,6.7,4,18,2,8.604471199523298,0.10436001532424286
60.2,59.0,6.67,2,21,6,9.335209354022052,0.10436001532424286
61.5,58.0,4.28,4,18,7,6.638567789166521,-1.2039728043259361
63.0,57.0,4.35,4,18,4,6.579251212010101,-1.1394342831883648
59.4,57.0,5.87,4,18,1,7.722234744709607,-0.342490308946776
59.6,61.0,4.76,3,19,2,6.733401891837359,-0.916290731874155
60.9,57.0,5.39,4,19,7,7.827240901752812,-0.5447271754416722
60.9,58.0,6.75,3,19,2,8.630521876723241,0.12221763272424911
61.8,54.0,4.51,4,18,7,6.760414691083428,-1.0788096613719298
62.1,59.0,4.29,3,22,2,6.244166900663736,-1.2039728043259361
63.1,57.0,5.63,2,17,5,7.7823903355874595,-0.35667494393873245
63.1,56.0,4.75,2,19,2,6.733401891837359,-0.916290731874155
62.5,55.0,5.47,4,22,7,8.787067645218054,-0.4620354595965587
60.3,60.0,5.24,4,20,7,7.794411205726601,-0.6539264674066639
61.5,56.0,5.11,2,19,6,7.519149957669823,-0.6931471805599453
61.0,58.0,4.46,3,19,3,6.39024066706535,-1.0788096613719298
63.8,57.0,5.59,1,21,2,7.851271997109883,-0.35667494393873245
60.8,56.0,4.25,4,21,3,6.285998094508865,-1.3093333199837622
62.3,61.0,6.12,2,21,2,8.260492856573185,-0.10536051565782628
61.7,56.0,5.25,2,21,3,7.470224135899966,-0.579818495252942
62.2,54.4,5.07,4,22,4,7.617267813628347,-0.6931471805599453
61.7,56.0,5.84,4,22,4,8.384118837190895,-0.2744368457017603
62.2,54.0,6.42,4,20,0,8.124743020385568,0.009950330853168092
61.8,56.0,4.32,4,21,4,6.507277712385012,-1.2039728043259361
62.4,56.0,4.38,4,22,5,6.889591308354466,-1.171182981502945
62.7,57.0,4.34,4,22,3,6.848005274576363,-1.171182981502945
61.2,59.0,4.59,3,22,1,6.535241271013659,-1.0216512475319814
59.5,62.0,6.49,1,18,2,8.555836815008442,0.009950330853168092
62.8,59.0,5.76,3,19,2,7.762596048540069,-0.31471074483970024
63.4,59.0,4.64,1,19,1,6.39024066706535,-0.916290731874155
62.9,57.0,5.86,2,20,2,8.165932137321585,-0.23572233352106983
62.5,55.0,6.39,4,22,6,9.364005219520333,0.009950330853168092
62.9,57.0,5.27,2,21,4,7.5406215286571525,-0.5621189181535413
62.1,55.0,4.22,4,19,4,6.194405391104672,-1.2729656758128873
61.9,57.0,6.35,2,21,3,8.814627555310697,0.0
60.0,58.0,4.58,3,20,1,6.352629396319567,-1.0788096613719298
62.8,60.0,6.38,2,21,2,8.543250725735527,0.009950330853168092
61.6,57.0,6.51,4,20,0,8.220941168281389,0.03922071315328133
